"RID";"FD";"TD";"KEY";"TAX_PROFILE";"SERVICE_PROFILE";"TP_CHECK";"CHECK_MODE";"TP_REPRICE";"TRANSIT_TAP_MODE";"TRANSIT_START";"TRANSIT_END";"TRANSIT_PERIOD";"GEN_RAP";"TRANSIT_RAP";"PASS_RC_LESS_IC";"IOT_THRESHOLD";"IOT_DEBUG"
6146;1588291200;4070908800;"27147.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6147;1588291200;4070908800;"27148.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6148;1588291200;4070908800;"27149.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6149;1588291200;4070908800;"27150.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6150;1588291200;4070908800;"27151.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6151;1588291200;4070908800;"27152.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6152;1588291200;4070908800;"27153.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6153;1588291200;4070908800;"27154.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6154;1588291200;4070908800;"27155.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6155;1588291200;4070908800;"27156.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6156;1588291200;4070908800;"27157.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6157;1588291200;4070908800;"27158.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6158;1588291200;4070908800;"27159.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6159;1588291200;4070908800;"27160.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6160;1588291200;4070908800;"27161.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6161;1588291200;4070908800;"27162.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6162;1588291200;4070908800;"27163.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6163;1588291200;4070908800;"27164.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6164;1588291200;4070908800;"27165.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6165;1588291200;4070908800;"27166.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6166;1588291200;4070908800;"27167.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6167;1588291200;4070908800;"27168.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6168;1588291200;4070908800;"27169.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6169;1588291200;4070908800;"27170.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6170;1588291200;4070908800;"27171.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6171;1588291200;4070908800;"27172.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6172;1588291200;4070908800;"27173.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6173;1588291200;4070908800;"27174.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6174;1588291200;4070908800;"27175.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6175;1588291200;4070908800;"27176.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6176;1588291200;4070908800;"27177.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6177;1588291200;4070908800;"27178.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6178;1588291200;4070908800;"27179.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6179;1588291200;4070908800;"27180.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6180;1588291200;4070908800;"27181.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6181;1588291200;4070908800;"27182.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6182;1588291200;4070908800;"27183.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6183;1588291200;4070908800;"27184.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6184;1588291200;4070908800;"27185.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6185;1588291200;4070908800;"27186.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6186;1588291200;4070908800;"27187.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6187;1588291200;4070908800;"27188.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6188;1588291200;4070908800;"27189.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6189;1588291200;4070908800;"27190.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6190;1588291200;4070908800;"27191.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6191;1588291200;4070908800;"27192.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6192;1588291200;4070908800;"27193.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6193;1588291200;4070908800;"27194.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6194;1588291200;4070908800;"27195.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6195;1588291200;4070908800;"27196.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6196;1588291200;4070908800;"27197.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6197;1588291200;4070908800;"27198.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6198;1588291200;4070908800;"27199.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6199;1588291200;4070908800;"27200.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6200;1588291200;4070908800;"27201.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6201;1588291200;4070908800;"27202.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6202;1588291200;4070908800;"27203.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6203;1588291200;4070908800;"27204.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6204;1588291200;4070908800;"27205.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6205;1588291200;4070908800;"27206.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6206;1588291200;4070908800;"27207.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6207;1588291200;4070908800;"27208.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6208;1588291200;4070908800;"27209.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6209;1588291200;4070908800;"27210.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6210;1588291200;4070908800;"27211.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6211;1588291200;4070908800;"27212.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6212;1588291200;4070908800;"27213.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6213;1588291200;4070908800;"27214.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6214;1588291200;4070908800;"27215.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6215;1588291200;4070908800;"27216.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6216;1588291200;4070908800;"27217.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6217;1588291200;4070908800;"27218.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6218;1588291200;4070908800;"27219.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6219;1588291200;4070908800;"27220.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6220;1588291200;4070908800;"27221.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6221;1588291200;4070908800;"27222.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6222;1588291200;4070908800;"27223.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6223;1588291200;4070908800;"27224.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6224;1588291200;4070908800;"27225.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6225;1588291200;4070908800;"27226.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6226;1588291200;4070908800;"27227.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6227;1588291200;4070908800;"27228.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6228;1588291200;4070908800;"27229.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6229;1588291200;4070908800;"27230.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6230;1588291200;4070908800;"27231.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6231;1588291200;4070908800;"27232.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6232;1588291200;4070908800;"27233.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6233;1588291200;4070908800;"27234.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6234;1588291200;4070908800;"27235.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6235;1588291200;4070908800;"27236.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6236;1588291200;4070908800;"27237.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6237;1588291200;4070908800;"27238.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6238;1588291200;4070908800;"27239.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6239;1588291200;4070908800;"27240.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6240;1588291200;4070908800;"27241.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6241;1588291200;4070908800;"27242.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6242;1588291200;4070908800;"27243.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6243;1588291200;4070908800;"27244.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6244;1588291200;4070908800;"27245.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6245;1588291200;4070908800;"27246.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6246;1588291200;4070908800;"27247.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6247;1588291200;4070908800;"27248.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6248;1588291200;4070908800;"27249.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6249;1588291200;4070908800;"27250.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6250;1588291200;4070908800;"27251.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6251;1588291200;4070908800;"27252.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6252;1588291200;4070908800;"27253.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6253;1588291200;4070908800;"27254.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6254;1588291200;4070908800;"27255.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6255;1588291200;4070908800;"27256.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6256;1588291200;4070908800;"27257.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6257;1588291200;4070908800;"27258.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6258;1588291200;4070908800;"27259.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6259;1588291200;4070908800;"27260.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6260;1588291200;4070908800;"27261.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6261;1588291200;4070908800;"27262.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6262;1588291200;4070908800;"27263.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6263;1588291200;4070908800;"27264.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6264;1588291200;4070908800;"27265.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6265;1588291200;4070908800;"27266.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6266;1588291200;4070908800;"27267.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6267;1588291200;4070908800;"27268.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6268;1588291200;4070908800;"27269.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6269;1588291200;4070908800;"27270.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6270;1588291200;4070908800;"27271.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6271;1588291200;4070908800;"27272.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6272;1588291200;4070908800;"27273.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6273;1588291200;4070908800;"27274.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6274;1588291200;4070908800;"27275.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6275;1588291200;4070908800;"27276.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6276;1588291200;4070908800;"27277.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6277;1588291200;4070908800;"27278.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6278;1588291200;4070908800;"27279.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6279;1588291200;4070908800;"27280.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6280;1588291200;4070908800;"27281.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6281;1588291200;4070908800;"27282.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6282;1588291200;4070908800;"27283.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6283;1588291200;4070908800;"27284.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6284;1588291200;4070908800;"27285.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6285;1588291200;4070908800;"27286.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6286;1588291200;4070908800;"27287.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6287;1588291200;4070908800;"27288.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6288;1588291200;4070908800;"27289.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6289;1588291200;4070908800;"27290.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6290;1588291200;4070908800;"27291.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6291;1588291200;4070908800;"27292.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6292;1588291200;4070908800;"27293.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6293;1588291200;4070908800;"27294.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6294;1588291200;4070908800;"27295.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6295;1588291200;4070908800;"27296.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6296;1588291200;4070908800;"27297.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6297;1588291200;4070908800;"27298.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6298;1588291200;4070908800;"27299.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6299;1588291200;4070908800;"27300.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6300;1588291200;4070908800;"27301.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6301;1588291200;4070908800;"27302.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6302;1588291200;4070908800;"27303.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6303;1588291200;4070908800;"27304.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6304;1588291200;4070908800;"27305.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6305;1588291200;4070908800;"27306.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6306;1588291200;4070908800;"27307.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6307;1588291200;4070908800;"27308.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6308;1588291200;4070908800;"27309.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6309;1588291200;4070908800;"27310.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6310;1588291200;4070908800;"27311.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6311;1588291200;4070908800;"27312.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6312;1588291200;4070908800;"27313.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6313;1588291200;4070908800;"27314.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6314;1588291200;4070908800;"27315.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6315;1588291200;4070908800;"27316.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6316;1588291200;4070908800;"27317.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6317;1588291200;4070908800;"27318.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6318;1588291200;4070908800;"27319.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6319;1588291200;4070908800;"27320.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6320;1588291200;4070908800;"27321.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6321;1588291200;4070908800;"27322.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6322;1588291200;4070908800;"27323.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6323;1588291200;4070908800;"27324.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6324;1588291200;4070908800;"27325.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6325;1588291200;4070908800;"27326.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6326;1588291200;4070908800;"27327.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6327;1588291200;4070908800;"27328.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6328;1588291200;4070908800;"27329.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6329;1588291200;4070908800;"27330.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6330;1588291200;4070908800;"27331.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6331;1588291200;4070908800;"27332.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6332;1588291200;4070908800;"27333.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6333;1588291200;4070908800;"27334.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6334;1588291200;4070908800;"27335.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6335;1588291200;4070908800;"27336.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6336;1588291200;4070908800;"27337.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6337;1588291200;4070908800;"27338.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6338;1588291200;4070908800;"27339.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6339;1588291200;4070908800;"27340.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6340;1588291200;4070908800;"27341.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6341;1588291200;4070908800;"27342.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6342;1588291200;4070908800;"27343.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6343;1588291200;4070908800;"27344.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6344;1588291200;4070908800;"27345.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6345;1588291200;4070908800;"27346.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6346;1588291200;4070908800;"27347.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6347;1588291200;4070908800;"27348.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6348;1588291200;4070908800;"27349.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6349;1588291200;4070908800;"27350.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6350;1588291200;4070908800;"27351.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6351;1588291200;4070908800;"27352.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6352;1588291200;4070908800;"27353.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6353;1588291200;4070908800;"27354.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6354;1588291200;4070908800;"27355.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6355;1588291200;4070908800;"27356.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6356;1588291200;4070908800;"27357.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6357;1588291200;4070908800;"27358.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6358;1588291200;4070908800;"27359.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6359;1588291200;4070908800;"27360.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6360;1588291200;4070908800;"27361.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6361;1588291200;4070908800;"27362.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6362;1588291200;4070908800;"27363.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6363;1588291200;4070908800;"27364.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6364;1588291200;4070908800;"27365.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6365;1588291200;4070908800;"27366.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6366;1588291200;4070908800;"27367.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6367;1588291200;4070908800;"27368.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6368;1588291200;4070908800;"27369.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6369;1588291200;4070908800;"27370.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6370;1588291200;4070908800;"27371.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6371;1588291200;4070908800;"27372.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6372;1588291200;4070908800;"27373.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6373;1588291200;4070908800;"27374.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6374;1588291200;4070908800;"27375.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6375;1588291200;4070908800;"27376.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6376;1588291200;4070908800;"27377.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6377;1588291200;4070908800;"27378.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6378;1588291200;4070908800;"27379.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6379;1588291200;4070908800;"27380.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6380;1588291200;4070908800;"27381.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6381;1588291200;4070908800;"27382.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6382;1588291200;4070908800;"27383.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6383;1588291200;4070908800;"27384.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6384;1588291200;4070908800;"27385.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6385;1588291200;4070908800;"27386.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6386;1588291200;4070908800;"27387.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6387;1588291200;4070908800;"27388.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6388;1588291200;4070908800;"27389.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6389;1588291200;4070908800;"27390.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6390;1588291200;4070908800;"27391.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6391;1588291200;4070908800;"27392.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6392;1588291200;4070908800;"27393.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6393;1588291200;4070908800;"27394.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6394;1588291200;4070908800;"27395.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6395;1588291200;4070908800;"27396.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6396;1588291200;4070908800;"27397.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6397;1588291200;4070908800;"27398.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6398;1588291200;4070908800;"27399.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6399;1588291200;4070908800;"27400.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6400;1588291200;4070908800;"27401.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6401;1588291200;4070908800;"27402.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6402;1588291200;4070908800;"27403.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6403;1588291200;4070908800;"27404.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6404;1588291200;4070908800;"27405.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6405;1588291200;4070908800;"27406.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6406;1588291200;4070908800;"27407.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6407;1588291200;4070908800;"27408.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6408;1588291200;4070908800;"27409.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6409;1588291200;4070908800;"27410.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6410;1588291200;4070908800;"27411.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6411;1588291200;4070908800;"27412.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6412;1588291200;4070908800;"27413.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6413;1588291200;4070908800;"27414.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6414;1588291200;4070908800;"27415.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6415;1588291200;4070908800;"27416.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6416;1588291200;4070908800;"27417.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6417;1588291200;4070908800;"27418.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6418;1588291200;4070908800;"27419.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6419;1588291200;4070908800;"27420.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6420;1588291200;4070908800;"27421.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
6421;1588291200;4070908800;"27422.2";3;;;;1063;2;"00:00";"00:00";0;0;0;0;1;
