"RID";"TO_EPOCH(FD,0)";"TO_EPOCH(TD,0)";"KEY";"ID";"PLAN_ID";"CONN_TYPE_ID";"ZONE_NAME";"INTERVAL_GROUP_ID";"TRANGE_GROUP_ID";"TRANGE_ID";"CURRENCY_ID";"CTL1";"CTL2";"CTL3";"SERVICE_CLASS";"PRICE";"COEF";"FS";"CL";"REPRICE_MODE";"P_FD"
21417;1609459200;1709251199;"1923.2.1521.165.164.164.";9103;1923;2;1521;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
21416;1709251200;4070908800;"1923.2.1521.165.164.164.";9103;1923;2;1521;165;164;164;3;2;5;0;;5.5;;;;0;"20240301"
21419;1609459200;1709251199;"1923.2.1522.165.164.164.";9104;1923;2;1522;165;164;164;3;2;5;0;;12;;;;0;"20210101"
21418;1709251200;4070908800;"1923.2.1522.165.164.164.";9104;1923;2;1522;165;164;164;3;2;5;0;;12;;;;0;"20240301"
21415;1609459200;1709251199;"1923.2.1523.165.164.164.";9099;1923;2;1523;165;164;164;3;2;0;10;;0.261;0;;;;"20210101"
21414;1709251200;4070908800;"1923.2.1523.165.164.164.";9099;1923;2;1523;165;164;164;3;2;0;10;;0.273;;;;0;"20240301"
21411;1609459200;1709251199;"1923.29..165...";9107;1923;29;;165;;;3;1;1;3;;0;;;;0;"20210101"
21410;1709251200;4070908800;"1923.29..165.164.164.";9107;1923;29;;165;164;164;3;1;1;3;;0;;;;0;"20240301"
21399;1609459200;1709251199;"1923.3...164.164.";9101;1923;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21398;1709251200;4070908800;"1923.3...164.164.";9101;1923;3;;;164;164;3;0;0;0;;0;;;;0;"20240301"
21423;1609459200;1709251199;"1923.4...164.164.";9102;1923;4;;;164;164;3;2;1;0;;0.0435;;;;0;"20210101"
21422;1709251200;4070908800;"1923.4...164.164.";9102;1923;4;;;164;164;3;2;1;0;;0.0273;;;;0;"20240301"
21413;1609459200;1709251199;"1923.7..423.164.164.";9096;1923;7;;423;164;164;3;10;0;0;;0.0435;;;;0;"20210101"
21412;1709251200;4070908800;"1923.7..423.164.164.";9096;1923;7;;423;164;164;3;10;0;0;;0.0018;;;;0;"20240301"
20707;1609459200;1704067199;"1924.1..163.164.164.";9119;1924;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
20706;1704067200;4070908800;"1924.1..163.164.164.";9119;1924;1;;163;164;164;3;0;0;0;;0;;;;0;"20240101"
20697;1609459200;1704067199;"1924.12...164.164.";9114;1924;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
20696;1704067200;4070908800;"1924.12...164.164.";9114;1924;12;;;164;164;3;0;0;0;;0;;;;0;"20240101"
20717;1609459200;1704067199;"1924.2.401.163.164.164.";9112;1924;2;401;163;164;164;3;1;0;0;;0.25;;;;0;"20210101"
20716;1704067200;4070908800;"1924.2.401.163.164.164.";9112;1924;2;401;163;164;164;3;1;0;0;;0.19;;;;0;"20240101"
20719;1609459200;1704067199;"1924.2.402.163.164.164.";9113;1924;2;402;163;164;164;3;2;0;0;;0.25;;;;0;"20210101"
20718;1704067200;4070908800;"1924.2.402.163.164.164.";9113;1924;2;402;163;164;164;3;2;0;0;;0.19;;;;0;"20240101"
20699;1609459200;1704067199;"1924.2.403.163.164.164.";9116;1924;2;403;163;164;164;3;2;0;0;;0.25;;;;0;"20210101"
20698;1704067200;4070908800;"1924.2.403.163.164.164.";9116;1924;2;403;163;164;164;3;2;0;0;;0.19;;;;0;"20240101"
20701;1609459200;1704067199;"1924.2.404.163.164.164.";9117;1924;2;404;163;164;164;3;2;0;0;;0.25;;;;0;"20210101"
20700;1704067200;4070908800;"1924.2.404.163.164.164.";9117;1924;2;404;163;164;164;3;2;0;0;;0.19;;;;0;"20240101"
20715;1609459200;1704067199;"1924.2.405.165.164.164.";9111;1924;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
20714;1704067200;4070908800;"1924.2.405.165.164.164.";9111;1924;2;405;165;164;164;3;2;5;0;;12;;;;0;"20240101"
20713;1609459200;1704067199;"1924.2.406.165.164.164.";9122;1924;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
20712;1704067200;4070908800;"1924.2.406.165.164.164.";9122;1924;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20240101"
20703;1609459200;1704067199;"1924.2.861.163.164.164.";9118;1924;2;861;163;164;164;3;2;0;0;;0.25;;;;0;"20210101"
20702;1704067200;4070908800;"1924.2.861.163.164.164.";9118;1924;2;861;163;164;164;3;2;0;0;;0.19;;;;0;"20240101"
20705;1609459200;1704067199;"1924.29..163...";9115;1924;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
20704;1704067200;4070908800;"1924.29..163...";9115;1924;29;;163;;;3;1;1;3;;0;;;;0;"20240101"
20709;1609459200;1704067199;"1924.3...164.164.";9120;1924;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
20708;1704067200;4070908800;"1924.3...164.164.";9120;1924;3;;;164;164;3;0;0;0;;0;;;;0;"20240101"
20711;1609459200;1704067199;"1924.4...164.164.";9121;1924;4;;;164;164;3;2;1;0;;0.025;;;;0;"20210101"
20710;1704067200;4070908800;"1924.4...164.164.";9121;1924;4;;;164;164;3;2;1;0;;0.02;;;;0;"20240101"
20720;1704067200;4070908800;"1924.7..164.164.164.";9110;1924;7;;164;164;164;3;10;0;0;;0.0000024;;;;0;"20240101"
20721;1609459200;1704067199;"1924.7..323.164.164.";9110;1924;7;;323;164;164;3;10;0;0;;0.000015;;;;0;"20210101"
13822;1609459200;4070908800;"1925.1..163.164.164.";9123;1925;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13830;1609459200;4070908800;"1925.12...164.164.";9131;1925;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13827;1609459200;4070908800;"1925.2.401.163.164.164.";9128;1925;2;401;163;164;164;3;1;0;0;;0.5;;;;0;"20210101"
13828;1609459200;4070908800;"1925.2.402.163.164.164.";9129;1925;2;402;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13832;1609459200;4070908800;"1925.2.403.163.164.164.";9133;1925;2;403;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13833;1609459200;4070908800;"1925.2.404.163.164.164.";9134;1925;2;404;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13826;1609459200;4070908800;"1925.2.405.165.164.164.";9127;1925;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13825;1609459200;4070908800;"1925.2.406.165.164.164.";9126;1925;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13834;1609459200;4070908800;"1925.2.861.163.164.164.";9135;1925;2;861;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13831;1609459200;4070908800;"1925.29..163...";9132;1925;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13823;1609459200;4070908800;"1925.3...164.164.";9124;1925;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13824;1609459200;4070908800;"1925.4...164.164.";9125;1925;4;;;164;164;3;2;1;0;;0.05;;;;0;"20210101"
13829;1609459200;4070908800;"1925.7..223.164.164.";9130;1925;7;;223;164;164;3;10;0;0;;0.00049;;;;0;"20210101"
13842;1609459200;4070908800;"1931.1..163.164.164.";9143;1931;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13840;1609459200;4070908800;"1931.12...164.164.";9141;1931;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13847;1609459200;4070908800;"1931.2.401.163.164.164.";9148;1931;2;401;163;164;164;3;1;0;0;;0.5;;;;0;"20210101"
13848;1609459200;4070908800;"1931.2.402.163.164.164.";9149;1931;2;402;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13838;1609459200;4070908800;"1931.2.403.163.164.164.";9139;1931;2;403;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13839;1609459200;4070908800;"1931.2.404.163.164.164.";9140;1931;2;404;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13846;1609459200;4070908800;"1931.2.405.165.164.164.";9147;1931;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13845;1609459200;4070908800;"1931.2.406.165.164.164.";9146;1931;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13841;1609459200;4070908800;"1931.2.861.163.164.164.";9142;1931;2;861;163;164;164;3;2;0;0;;0.5;;;;0;"20210101"
13837;1609459200;4070908800;"1931.29..163...";9138;1931;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13843;1609459200;4070908800;"1931.3...164.164.";9144;1931;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13844;1609459200;4070908800;"1931.4...164.164.";9145;1931;4;;;164;164;3;2;1;0;;0.1;;;;0;"20210101"
13836;1609459200;4070908800;"1931.7..323.164.164.";9137;1931;7;;323;164;164;3;10;0;0;;0.000098;;;;0;"20210101"
21623;1609459200;1711929599;"1932.1..165.164.164.";9156;1932;1;;165;164;164;3;0;0;0;;0;;;;0;"20210101"
21622;1711929600;4070908800;"1932.1..165.164.164.";9156;1932;1;;165;164;164;3;0;0;0;;0;;;;0;"20240401"
21625;1609459200;1711929599;"1932.12...164.164.";9151;1932;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21624;1711929600;4070908800;"1932.12...164.164.";9151;1932;12;;;164;164;3;0;0;0;;0;;;;0;"20240401"
21636;1711929600;4070908800;"1932.2.401.163.164.164.";9161;1932;2;401;163;164;164;3;1;0;0;;0.11;;;;0;"20240401"
21637;1609459200;1711929599;"1932.2.401.165.164.164.";9161;1932;2;401;165;164;164;3;1;0;0;;0.11;;;;0;"20210101"
21638;1711929600;4070908800;"1932.2.402.163.164.164.";9162;1932;2;402;163;164;164;3;2;0;0;;0.11;;;;0;"20240401"
21639;1609459200;1711929599;"1932.2.402.165.164.164.";9162;1932;2;402;165;164;164;3;2;0;0;;0.11;;;;0;"20210101"
21626;1711929600;4070908800;"1932.2.403.163.164.164.";9153;1932;2;403;163;164;164;3;2;0;0;;0.11;;;;0;"20240401"
21627;1609459200;1711929599;"1932.2.403.165.164.164.";9153;1932;2;403;165;164;164;3;2;0;0;;0.11;;;;0;"20210101"
21628;1711929600;4070908800;"1932.2.404.163.164.164.";9154;1932;2;404;163;164;164;3;2;0;0;;0.11;;;;0;"20240401"
21629;1609459200;1711929599;"1932.2.404.165.164.164.";9154;1932;2;404;165;164;164;3;2;0;0;;0.11;;;;0;"20210101"
21635;1609459200;1711929599;"1932.2.405.165.164.164.";9160;1932;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
21634;1711929600;4070908800;"1932.2.405.165.164.164.";9160;1932;2;405;165;164;164;3;2;5;0;;12;;;;0;"20240401"
21617;1609459200;1711929599;"1932.2.406.165.164.164.";9159;1932;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
21616;1711929600;4070908800;"1932.2.406.165.164.164.";9159;1932;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
21630;1711929600;4070908800;"1932.2.861.163.164.164.";9155;1932;2;861;163;164;164;3;2;0;0;;0.11;;;;0;"20240401"
21631;1609459200;1711929599;"1932.2.861.165.164.164.";9155;1932;2;861;165;164;164;3;2;0;0;;0.11;;;;0;"20210101"
21633;1609459200;1711929599;"1932.29..165.164.164.";9152;1932;29;;165;164;164;3;1;1;3;;0;;;;0;"20210101"
21632;1711929600;4070908800;"1932.29..165.164.164.";9152;1932;29;;165;164;164;3;1;1;3;;0;;;;0;"20240401"
21619;1609459200;1711929599;"1932.3...164.164.";9157;1932;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21618;1711929600;4070908800;"1932.3...164.164.";9157;1932;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
21621;1609459200;1711929599;"1932.4...164.164.";9158;1932;4;;;164;164;3;2;1;0;;0.011;;;;0;"20210101"
21620;1711929600;4070908800;"1932.4...164.164.";9158;1932;4;;;164;164;3;2;1;0;;0.011;;;;0;"20240401"
21640;1711929600;4070908800;"1932.7..164.164.164.";9150;1932;7;;164;164;164;3;10;0;0;;0.000002;;;;0;"20240401"
21641;1609459200;1711929599;"1932.7..223.164.164.";9150;1932;7;;223;164;164;3;10;0;0;;0.011;;;;0;"20210101"
13881;1609459200;4070908800;"1951.1..163.164.164.";9182;1951;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13876;1609459200;4070908800;"1951.12...164.164.";9177;1951;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13886;1609459200;4070908800;"1951.2.401.163.164.164.";9187;1951;2;401;163;164;164;3;1;0;0;;0.15;;;;0;"20210101"
13887;1609459200;4070908800;"1951.2.402.163.164.164.";9188;1951;2;402;163;164;164;3;2;0;0;;0.15;;;;0;"20210101"
13878;1609459200;4070908800;"1951.2.403.163.164.164.";9179;1951;2;403;163;164;164;3;2;0;0;;0.15;;;;0;"20210101"
13879;1609459200;4070908800;"1951.2.404.163.164.164.";9180;1951;2;404;163;164;164;3;2;0;0;;0.15;;;;0;"20210101"
13885;1609459200;4070908800;"1951.2.405.165.164.164.";9186;1951;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13884;1609459200;4070908800;"1951.2.406.165.164.164.";9185;1951;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13880;1609459200;4070908800;"1951.2.861.163.164.164.";9181;1951;2;861;163;164;164;3;2;0;0;;0.15;;;;0;"20210101"
13877;1609459200;4070908800;"1951.29..163...";9178;1951;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13882;1609459200;4070908800;"1951.3...164.164.";9183;1951;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13883;1609459200;4070908800;"1951.4...164.164.";9184;1951;4;;;164;164;3;2;1;0;;0.05;;;;0;"20210101"
13888;1609459200;4070908800;"1951.7..223.164.164.";9189;1951;7;;223;164;164;3;10;0;0;;0.005;;;;0;"20210101"
21566;1711929600;4070908800;"1952.1..163.164.164.";9196;1952;1;;163;164;164;3;0;0;0;;0;;;;0;"20240401"
17497;1609459200;1659311999;"1952.1..165.164.164.";9196;1952;1;;165;164;164;3;0;0;0;;0;;;;0;"20210101"
21567;1659312000;1711929599;"1952.1..165.164.164.";9196;1952;1;;165;164;164;3;0;0;0;;0;;;;0;"20220801"
17483;1609459200;1659311999;"1952.12...164.164.";9191;1952;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21559;1659312000;1711929599;"1952.12...164.164.";9191;1952;12;;;164;164;3;0;0;0;;0;;;;0;"20220801"
21558;1711929600;4070908800;"1952.12...164.164.";9191;1952;12;;;164;164;3;0;0;0;;0;;;;0;"20240401"
21573;1659312000;1711929599;"1952.2.401.163.164.164.";9201;1952;2;401;163;164;164;3;1;0;0;;0.2091;;;;0;"20220801"
21572;1711929600;4070908800;"1952.2.401.163.164.164.";9201;1952;2;401;163;164;164;3;1;0;0;;0.1589;;;;0;"20240401"
17499;1609459200;1659311999;"1952.2.401.165.164.164.";9201;1952;2;401;165;164;164;3;1;0;0;;0.193;;;;0;"20210101"
21575;1659312000;1711929599;"1952.2.402.163.164.164.";9202;1952;2;402;163;164;164;3;2;0;0;;0.2091;;;;0;"20220801"
21574;1711929600;4070908800;"1952.2.402.163.164.164.";9202;1952;2;402;163;164;164;3;2;0;0;;0.1589;;;;0;"20240401"
17501;1609459200;1659311999;"1952.2.402.165.164.164.";9202;1952;2;402;165;164;164;3;2;0;0;;0.193;;;;0;"20210101"
21565;1659312000;1711929599;"1952.2.403.163.164.164.";9193;1952;2;403;163;164;164;3;2;0;0;;0.2091;;;;0;"20220801"
21564;1711929600;4070908800;"1952.2.403.163.164.164.";9193;1952;2;403;163;164;164;3;2;0;0;;0.1589;;;;0;"20240401"
17503;1609459200;1659311999;"1952.2.403.165.164.164.";9193;1952;2;403;165;164;164;3;2;0;0;;0.193;;;;0;"20210101"
21577;1659312000;1711929599;"1952.2.404.163.164.164.";9194;1952;2;404;163;164;164;3;2;0;0;;0.2091;;;;0;"20220801"
21576;1711929600;4070908800;"1952.2.404.163.164.164.";9194;1952;2;404;163;164;164;3;2;0;0;;0.1589;;;;0;"20240401"
17505;1609459200;1659311999;"1952.2.404.165.164.164.";9194;1952;2;404;165;164;164;3;2;0;0;;0.193;;;;0;"20210101"
17485;1609459200;1659311999;"1952.2.405.165.164.164.";9200;1952;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
21571;1659312000;1711929599;"1952.2.405.165.164.164.";9200;1952;2;405;165;164;164;3;2;5;0;;12;;;;0;"20220801"
21570;1711929600;4070908800;"1952.2.405.165.164.164.";9200;1952;2;405;165;164;164;3;2;5;0;;12;;;;0;"20240401"
17487;1609459200;1659311999;"1952.2.406.165.164.164.";9199;1952;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
21569;1659312000;1711929599;"1952.2.406.165.164.164.";9199;1952;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20220801"
21568;1711929600;4070908800;"1952.2.406.165.164.164.";9199;1952;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20240401"
21579;1659312000;1711929599;"1952.2.861.163.164.164.";9195;1952;2;861;163;164;164;3;2;0;0;;0.2091;;;;0;"20220801"
21578;1711929600;4070908800;"1952.2.861.163.164.164.";9195;1952;2;861;163;164;164;3;2;0;0;;0.1589;;;;0;"20240401"
17489;1609459200;1659311999;"1952.2.861.165.164.164.";9195;1952;2;861;165;164;164;3;2;0;0;;0.193;;;;0;"20210101"
21580;1711929600;4070908800;"1952.29..163.164.164.";9192;1952;29;;163;164;164;3;1;1;3;;0;;;;0;"20240401"
17491;1609459200;1659311999;"1952.29..165.164.164.";9192;1952;29;;165;164;164;3;1;1;3;;0;;;;0;"20210101"
21581;1659312000;1711929599;"1952.29..165.164.164.";9192;1952;29;;165;164;164;3;1;1;3;;0;;;;0;"20220801"
17493;1609459200;1659311999;"1952.3...164.164.";9197;1952;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21561;1659312000;1711929599;"1952.3...164.164.";9197;1952;3;;;164;164;3;0;0;0;;0;;;;0;"20220801"
21560;1711929600;4070908800;"1952.3...164.164.";9197;1952;3;;;164;164;3;0;0;0;;0;;;;0;"20240401"
17495;1609459200;1659311999;"1952.4...164.164.";9198;1952;4;;;164;164;3;2;1;0;;0.0336;;;;0;"20210101"
21563;1659312000;1711929599;"1952.4...164.164.";9198;1952;4;;;164;164;3;2;1;0;;0.0364;;;;0;"20220801"
21562;1711929600;4070908800;"1952.4...164.164.";9198;1952;4;;;164;164;3;2;1;0;;0.0093;;;;0;"20240401"
21557;1659312000;1711929599;"1952.7..164.164.164.";9190;1952;7;;164;164;164;3;10;0;0;;0.000009;;;;0;"20220801"
21556;1711929600;4070908800;"1952.7..164.164.164.";9190;1952;7;;164;164;164;3;10;0;0;;0.0000009;;;;0;"20240401"
17481;1609459200;1659311999;"1952.7..323.164.164.";9190;1952;7;;323;164;164;3;10;0;0;;0.000059;;;;0;"20210101"
13907;1609459200;4070908800;"1953.1..163.164.164.";9208;1953;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13902;1609459200;4070908800;"1953.12...164.164.";9203;1953;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13912;1609459200;4070908800;"1953.2.401.163.164.164.";9213;1953;2;401;163;164;164;3;1;0;0;;0.185;;;;0;"20210101"
13913;1609459200;4070908800;"1953.2.402.163.164.164.";9214;1953;2;402;163;164;164;3;2;0;0;;0.185;;;;0;"20210101"
13904;1609459200;4070908800;"1953.2.403.163.164.164.";9205;1953;2;403;163;164;164;3;2;0;0;;0.185;;;;0;"20210101"
13905;1609459200;4070908800;"1953.2.404.163.164.164.";9206;1953;2;404;163;164;164;3;2;0;0;;0.185;;;;0;"20210101"
13911;1609459200;4070908800;"1953.2.405.165.164.164.";9212;1953;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13910;1609459200;4070908800;"1953.2.406.165.164.164.";9211;1953;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13906;1609459200;4070908800;"1953.2.861.163.164.164.";9207;1953;2;861;163;164;164;3;2;0;0;;0.185;;;;0;"20210101"
13903;1609459200;4070908800;"1953.29..163...";9204;1953;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13908;1609459200;4070908800;"1953.3...164.164.";9209;1953;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13909;1609459200;4070908800;"1953.4...164.164.";9210;1953;4;;;164;164;3;2;1;0;;0.042;;;;0;"20210101"
13914;1609459200;4070908800;"1953.7..323.164.164.";9215;1953;7;;323;164;164;3;10;0;0;;0.00001;;;;0;"20210101"
13919;1609459200;4070908800;"1954.1..163.164.164.";9220;1954;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13926;1609459200;4070908800;"1954.12...164.164.";9227;1954;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13924;1609459200;4070908800;"1954.2.401.163.164.164.";9225;1954;2;401;163;164;164;3;1;0;0;;0.42;;;;0;"20210101"
13925;1609459200;4070908800;"1954.2.402.163.164.164.";9226;1954;2;402;163;164;164;3;2;0;0;;0.42;;;;0;"20210101"
13916;1609459200;4070908800;"1954.2.403.163.164.164.";9217;1954;2;403;163;164;164;3;2;0;0;;0.42;;;;0;"20210101"
13917;1609459200;4070908800;"1954.2.404.163.164.164.";9218;1954;2;404;163;164;164;3;2;0;0;;0.42;;;;0;"20210101"
13923;1609459200;4070908800;"1954.2.405.165.164.164.";9224;1954;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13922;1609459200;4070908800;"1954.2.406.165.164.164.";9223;1954;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13918;1609459200;4070908800;"1954.2.861.163.164.164.";9219;1954;2;861;163;164;164;3;2;0;0;;0.42;;;;0;"20210101"
13915;1609459200;4070908800;"1954.29..163...";9216;1954;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13920;1609459200;4070908800;"1954.3...164.164.";9221;1954;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13921;1609459200;4070908800;"1954.4...164.164.";9222;1954;4;;;164;164;3;2;1;0;;0.042;;;;0;"20210101"
13927;1609459200;4070908800;"1954.7..223.164.164.";9228;1954;7;;223;164;164;3;10;0;0;;0.042;;;;0;"20210101"
13933;1609459200;4070908800;"1955.1..163.164.164.";9234;1955;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
13928;1609459200;4070908800;"1955.12...164.164.";9229;1955;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13939;1609459200;4070908800;"1955.2.401.163.164.164.";9240;1955;2;401;163;164;164;3;1;0;0;;0.07;;;;0;"20210101"
13937;1609459200;4070908800;"1955.2.402.163.164.164.";9238;1955;2;402;163;164;164;3;2;0;0;;0.07;;;;0;"20210101"
13930;1609459200;4070908800;"1955.2.403.163.164.164.";9231;1955;2;403;163;164;164;3;2;0;0;;0.07;;;;0;"20210101"
13931;1609459200;4070908800;"1955.2.404.163.164.164.";9232;1955;2;404;163;164;164;3;2;0;0;;0.07;;;;0;"20210101"
13938;1609459200;4070908800;"1955.2.405.165.164.164.";9239;1955;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13936;1609459200;4070908800;"1955.2.406.165.164.164.";9237;1955;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13932;1609459200;4070908800;"1955.2.861.163.164.164.";9233;1955;2;861;163;164;164;3;2;0;0;;0.07;;;;0;"20210101"
13929;1609459200;4070908800;"1955.29..163...";9230;1955;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
13934;1609459200;4070908800;"1955.3...164.164.";9235;1955;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
13935;1609459200;4070908800;"1955.4...164.164.";9236;1955;4;;;164;164;3;2;1;0;;0.02;;;;0;"20210101"
13940;1609459200;4070908800;"1955.7..223.164.164.";9241;1955;7;;223;164;164;3;10;0;0;;0.01;;;;0;"20210101"
13942;1609459200;1706745599;"1956.1..163.164.164.";9243;1956;1;;163;164;164;3;0;0;0;;0;;;;0;"20210101"
21349;1706745600;4070908800;"1956.1..163.164.164.";12750;1956;1;;163;164;164;3;0;0;0;;0;;;;0;"20240201"
13949;1609459200;1706745599;"1956.12...164.164.";9250;1956;12;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21342;1706745600;4070908800;"1956.12...164.164.";12743;1956;12;;;164;164;3;0;0;0;;0;;;;0;"20240201"
21346;1706745600;4070908800;"1956.2.2176.163.164.164.";12747;1956;2;2176;163;164;164;3;1;0;0;;0.15;;;;0;"20240201"
21347;1706745600;4070908800;"1956.2.2177.163.164.164.";12748;1956;2;2177;163;164;164;3;2;0;0;;0.6;;;;0;"20240201"
21336;1706745600;4070908800;"1956.2.2178.163.164.164.";12737;1956;2;2178;163;164;164;3;2;0;0;;0.6;;;;0;"20240201"
21337;1706745600;4070908800;"1956.2.2179.163.164.164.";12738;1956;2;2179;163;164;164;3;2;0;0;;0.6;;;;0;"20240201"
21338;1706745600;4070908800;"1956.2.2180.163.164.164.";12739;1956;2;2180;163;164;164;3;2;0;0;;0.6;;;;0;"20240201"
21345;1706745600;4070908800;"1956.2.2181.165.164.164.";12746;1956;2;2181;165;164;164;3;2;5;0;;12;;;;0;"20240201"
21344;1706745600;4070908800;"1956.2.2182.165.164.164.";12745;1956;2;2182;165;164;164;3;2;5;0;;5.5;;;;0;"20240201"
21339;1706745600;4070908800;"1956.2.2183.163.164.164.";12740;1956;2;2183;163;164;164;3;2;0;0;;0.3;;;;0;"20240201"
13947;1609459200;1706745599;"1956.2.401.163.164.164.";9248;1956;2;401;163;164;164;3;1;0;0;;0.6;;;;0;"20210101"
13948;1609459200;1706745599;"1956.2.402.163.164.164.";9249;1956;2;402;163;164;164;3;2;0;0;;0.6;;;;0;"20210101"
13951;1609459200;1706745599;"1956.2.403.163.164.164.";9252;1956;2;403;163;164;164;3;2;0;0;;0.6;;;;0;"20210101"
13952;1609459200;1706745599;"1956.2.404.163.164.164.";9253;1956;2;404;163;164;164;3;2;0;0;;0.6;;;;0;"20210101"
13946;1609459200;1706745599;"1956.2.405.165.164.164.";9247;1956;2;405;165;164;164;3;2;5;0;;12;;;;0;"20210101"
13945;1609459200;1706745599;"1956.2.406.165.164.164.";9246;1956;2;406;165;164;164;3;2;5;0;;5.5;;;;0;"20210101"
13953;1609459200;1706745599;"1956.2.861.163.164.164.";9254;1956;2;861;163;164;164;3;2;0;0;;0.6;;;;0;"20210101"
13950;1609459200;1706745599;"1956.29..163...";9251;1956;29;;163;;;3;1;1;3;;0;;;;0;"20210101"
21343;1706745600;4070908800;"1956.29..163...";12744;1956;29;;163;;;3;1;1;3;;0;;;;0;"20240201"
13943;1609459200;1706745599;"1956.3...164.164.";9244;1956;3;;;164;164;3;0;0;0;;0;;;;0;"20210101"
21340;1706745600;4070908800;"1956.3...164.164.";12741;1956;3;;;164;164;3;0;0;0;;0;;;;0;"20240201"
13944;1609459200;1706745599;"1956.4...164.164.";9245;1956;4;;;164;164;3;2;1;0;;0.08;;;;0;"20210101"
21341;1706745600;4070908800;"1956.4...164.164.";12742;1956;4;;;164;164;3;2;1;0;;0.01;;;;0;"20240201"
13941;1609459200;1706745599;"1956.7..164.164.164.";9242;1956;7;;164;164;164;3;10;0;0;;0.000039;;;;0;"20210101"
21348;1706745600;4070908800;"1956.7..164.164.164.";12749;1956;7;;164;164;164;3;10;0;0;;0.000008;;;;0;"20240201"
14688;1630454400;4070908800;"1957.1..163.164.164.";9266;1957;1;;163;164;164;3;0;0;0;;0;;;;0;"20210901"
14689;1609459200;1630454399;"1957.1..165.164.164.";9266;1957;1;;165;164;164;3;0;0;0;;0.017;;;;0;"20210101"
